Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time ,Year,Month,Day,Time,Flag,Temp,Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 0:00,2025,12,9,0:00,,-15.5,,-18.6,,77,,0,,20,,7,,,,101.35,,,,-20,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 1:00,2025,12,9,1:00,,-15.4,,-18.6,,77,,0,,21,,7,,,,101.24,,,,-20,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 2:00,2025,12,9,2:00,,-15.1,,-18.2,,77,,0,,21,,6,,,,101.16,,,,-19,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 3:00,2025,12,9,3:00,,-14.9,,-17.8,,78,,0,,22,,5,,,,101.07,,,,-18,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 4:00,2025,12,9,4:00,,-14.5,,-16.9,,83,,0,,21,,4,,,,100.96,,,,-17,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 5:00,2025,12,9,5:00,,-14.4,,-16.5,,84,,0.1,,,,0,,,,100.85,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 6:00,2025,12,9,6:00,,-14.1,,-16.1,,85,,0.2,,19,,3,,,,100.75,,,,-16,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 7:00,2025,12,9,7:00,,-13.8,,-15.7,,85,,0.1,,,,0,,,,100.66,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 8:00,2025,12,9,8:00,,-13.8,,-15.7,,85,,0.1,,,,0,,,,100.59,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 9:00,2025,12,9,9:00,,-13.8,,-15.7,,86,,0,,,,0,,,,100.51,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 10:00,2025,12,9,10:00,,-13.3,,-15.3,,85,,0,,,,0,,,,100.46,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 11:00,2025,12,9,11:00,,-12.7,,-15,,83,,0,,,,0,,,,100.37,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 12:00,2025,12,9,12:00,,-12.2,,-15,,80,,0,,,,0,,,,100.28,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 13:00,2025,12,9,13:00,,-11.6,,-14.4,,80,,0,,35,,6,,,,100.22,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 14:00,2025,12,9,14:00,,-11.3,,-13.8,,82,,0,,36,,5,,,,100.17,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 15:00,2025,12,9,15:00,,-11.4,,-13.9,,82,,0.1,,34,,5,,,,100.15,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 16:00,2025,12,9,16:00,,-11.9,,-14.5,,81,,0,,35,,3,,,,100.18,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 17:00,2025,12,9,17:00,,-12.6,,-14.8,,84,,0,,,,0,,,,100.16,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 18:00,2025,12,9,18:00,,-13.3,,-15.3,,85,,0,,33,,4,,,,100.18,,,,-16,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 19:00,2025,12,9,19:00,,-14.2,,-16.1,,85,,0,,31,,4,,,,100.2,,,,-17,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 20:00,2025,12,9,20:00,,-15.1,,-17.1,,84,,0,,30,,4,,,,100.19,,,,-18,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 21:00,2025,12,9,21:00,,-16,,-17.9,,85,,0,,31,,4,,,,100.16,,,,-19,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 22:00,2025,12,9,22:00,,-15.6,,-17.8,,83,,0,,29,,5,,,,100.15,,,,-19,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-09 23:00,2025,12,9,23:00,,-16.4,,-18.8,,82,,0,,30,,4,,,,100.14,,,,-19,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 0:00,2025,12,10,0:00,,-18.6,,-20.9,,83,,0,,26,,3,,,,100.17,,,,-21,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 1:00,2025,12,10,1:00,,-21.4,,-23.5,,83,,0,,,,0,,,,100.16,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 2:00,2025,12,10,2:00,,-21.9,,-23.9,,84,,0,,27,,5,,,,100.17,,,,-26,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 3:00,2025,12,10,3:00,,-21.4,,-23.7,,82,,0,,25,,6,,,,100.2,,,,-27,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 4:00,2025,12,10,4:00,,-22,,-24.5,,80,,0,,24,,4,,,,100.19,,,,-26,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 5:00,2025,12,10,5:00,,-22.4,,-24.7,,81,,0,,22,,4,,,,100.19,,,,-26,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 6:00,2025,12,10,6:00,,-21.3,,-23.8,,81,,0,,23,,6,,,,100.16,,,,-27,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 7:00,2025,12,10,7:00,,-20.3,,-22.8,,81,,0,,24,,4,,,,100.18,,,,-24,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 8:00,2025,12,10,8:00,,-19.9,,-22.3,,81,,0,,22,,3,,,,100.16,,,,-22,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 9:00,2025,12,10,9:00,,-19.5,,-22,,81,,0,,22,,4,,,,100.18,,,,-23,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 10:00,2025,12,10,10:00,,-18.7,,-21.3,,80,,0,,,,0,,,,100.23,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 11:00,2025,12,10,11:00,,-17.4,,-20.7,,76,,0,,13,,3,,,,100.22,,,,-20,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 12:00,2025,12,10,12:00,,-15.4,,-19.7,,70,,0,,13,,7,,,,100.21,,,,-20,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 13:00,2025,12,10,13:00,,-13.7,,-18.3,,68,,0,,14,,5,,,,100.21,,,,-17,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 14:00,2025,12,10,14:00,,-14.1,,-18.3,,71,,0,,13,,5,,,,100.23,,,,-18,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 15:00,2025,12,10,15:00,,-14.2,,-18.1,,73,,0,,,,0,,,,100.27,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 16:00,2025,12,10,16:00,,-16.7,,-19.2,,81,,0,,,,0,,,,100.33,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 17:00,2025,12,10,17:00,,-18.1,,-20.4,,82,,0,,,,0,,,,100.39,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 18:00,2025,12,10,18:00,,-15.4,,-17.8,,82,,0,,4,,5,,,,100.45,,,,-19,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 19:00,2025,12,10,19:00,,-15.6,,-18,,82,,0,,,,0,,,,100.49,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 20:00,2025,12,10,20:00,,-15.5,,-17.9,,81,,0,,,,0,,,,100.49,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 21:00,2025,12,10,21:00,,-15.2,,-17.6,,82,,0,,29,,3,,,,100.51,,,,-17,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 22:00,2025,12,10,22:00,,-16.2,,-18.6,,82,,0,,31,,4,,,,100.48,,,,-19,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-10 23:00,2025,12,10,23:00,,-16.5,,-18.7,,83,,0,,31,,6,,,,100.48,,,,-21,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 0:00,2025,12,11,0:00,,-15.5,,-16.9,,89,,0,,32,,7,,,,100.5,,,,-20,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 1:00,2025,12,11,1:00,,-14.6,,-16.3,,87,,0,,29,,5,,,,100.49,,,,-18,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 2:00,2025,12,11,2:00,,-14.1,,-15.8,,87,,0,,31,,5,,,,100.54,,,,-18,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 3:00,2025,12,11,3:00,,-14.6,,-16.4,,86,,0,,28,,3,,,,100.57,,,,-17,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 4:00,2025,12,11,4:00,,-18.3,,-20.6,,83,,0,,27,,3,,,,100.59,,,,-21,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 5:00,2025,12,11,5:00,,-18,,-19.8,,86,,0,,30,,4,,,,100.61,,,,-21,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 6:00,2025,12,11,6:00,,-17.7,,-19.6,,85,,0,,29,,3,,,,100.63,,,,-20,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 7:00,2025,12,11,7:00,,-14.5,,-16.3,,87,,0,,30,,5,,,,100.66,,,,-18,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 8:00,2025,12,11,8:00,,-12,,-13.6,,88,,0,,30,,6,,,,100.68,,,,-16,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 9:00,2025,12,11,9:00,,-12.7,,-14.4,,87,,0,,29,,5,,,,100.7,,,,-16,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 10:00,2025,12,11,10:00,,-11.3,,-13.3,,85,,0,,28,,5,,,,100.69,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 11:00,2025,12,11,11:00,,-9.7,,-12.4,,81,,0,,26,,7,,,,100.65,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 12:00,2025,12,11,12:00,,-10,,-12.8,,80,,0,,25,,12,,,,100.6,,,,-16,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 13:00,2025,12,11,13:00,,-9.2,,-11.4,,84,,0.3,,23,,10,,,,100.48,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 14:00,2025,12,11,14:00,,-8.9,,-11.1,,84,,0.3,,25,,12,,,,100.44,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 15:00,2025,12,11,15:00,,-9,,-10.9,,86,,0.3,,25,,11,,,,100.39,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 16:00,2025,12,11,16:00,,-8.7,,-10.3,,88,,0.5,,26,,8,,,,100.37,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 17:00,2025,12,11,17:00,,-7.6,,-8.9,,90,,0.4,,27,,9,,,,100.37,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 18:00,2025,12,11,18:00,,-5.3,,-6.5,,91,,0.1,,29,,9,,,,100.38,,,,-9,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 19:00,2025,12,11,19:00,,-4.9,,-6.3,,90,,0,,30,,12,,,,100.4,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 20:00,2025,12,11,20:00,,-5.4,,-7,,88,,0.2,,30,,11,,,,100.43,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 21:00,2025,12,11,21:00,,-5.7,,-7.2,,90,,0.1,,30,,12,,,,100.47,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 22:00,2025,12,11,22:00,,-5.8,,-6.9,,92,,0,,30,,14,,,,100.5,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-11 23:00,2025,12,11,23:00,,-6.2,,-7.2,,93,,0,,30,,10,,,,100.56,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 0:00,2025,12,12,0:00,,-7.4,,-8.8,,90,,0,,30,,13,,,,100.57,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 1:00,2025,12,12,1:00,,-7.9,,-9.2,,90,,0,,29,,12,,,,100.61,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 2:00,2025,12,12,2:00,,-8.3,,-9.2,,93,,0,,28,,10,,,,100.66,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 3:00,2025,12,12,3:00,,-8.4,,-9.7,,91,,0,,28,,11,,,,100.71,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 4:00,2025,12,12,4:00,,-9,,-10.3,,90,,0,,28,,10,,,,100.72,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 5:00,2025,12,12,5:00,,-9.5,,-11.1,,88,,0.1,,28,,10,,,,100.73,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 6:00,2025,12,12,6:00,,-9.8,,-11.4,,88,,0,,28,,12,,,,100.75,,,,-16,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 7:00,2025,12,12,7:00,,-9.7,,-11.3,,88,,0,,27,,9,,,,100.8,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 8:00,2025,12,12,8:00,,-9.7,,-11.3,,88,,0,,27,,9,,,,100.81,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 9:00,2025,12,12,9:00,,-9.5,,-11.2,,88,,0,,27,,10,,,,100.82,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 10:00,2025,12,12,10:00,,-9.1,,-10.9,,87,,0,,27,,10,,,,100.85,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 11:00,2025,12,12,11:00,,-8.7,,-10.6,,87,,0,,27,,11,,,,100.84,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 12:00,2025,12,12,12:00,,-8.5,,-10.6,,85,,0,,26,,11,,,,100.82,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 13:00,2025,12,12,13:00,,-8,,-10.3,,84,,0,,26,,11,,,,100.8,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 14:00,2025,12,12,14:00,,-7.4,,-9.8,,83,,0,,26,,10,,,,100.77,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 15:00,2025,12,12,15:00,,-7.1,,-9.4,,84,,0,,26,,9,,,,100.77,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 16:00,2025,12,12,16:00,,-7.3,,-9.2,,86,,0,,25,,6,,,,100.79,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 17:00,2025,12,12,17:00,,-8.9,,-10.6,,88,,0,,23,,5,,,,100.83,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 18:00,2025,12,12,18:00,,-10,,-11.3,,90,,0,,21,,5,,,,100.84,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 19:00,2025,12,12,19:00,,-10.4,,-11.8,,90,,0,,19,,5,,,,100.81,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 20:00,2025,12,12,20:00,,-10.4,,-11.7,,91,,0,,17,,4,,,,100.76,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 21:00,2025,12,12,21:00,,-10.7,,-12,,90,,0,,16,,3,,,,100.7,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 22:00,2025,12,12,22:00,,-10.6,,-11.9,,90,,0,,16,,5,,,,100.67,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-12 23:00,2025,12,12,23:00,,-10.2,,-11.7,,89,,0,,,,0,,,,100.63,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 0:00,2025,12,13,0:00,,-10,,-11.7,,88,,0,,14,,4,,,,100.59,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 1:00,2025,12,13,1:00,,-9.8,,-11.4,,88,,0,,15,,3,,,,100.55,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 2:00,2025,12,13,2:00,,-9.3,,-10.9,,88,,0,,11,,4,,,,100.5,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 3:00,2025,12,13,3:00,,-8.9,,-10.7,,87,,0,,9,,5,,,,100.47,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 4:00,2025,12,13,4:00,,-8.6,,-10.5,,86,,0,,10,,4,,,,100.44,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 5:00,2025,12,13,5:00,,-8.2,,-9.7,,89,,0.1,,8,,4,,,,100.39,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 6:00,2025,12,13,6:00,,-8.1,,-9.5,,90,,0.5,,9,,4,,,,100.38,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 7:00,2025,12,13,7:00,,-8,,-9.5,,89,,0.2,,9,,4,,,,100.4,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 8:00,2025,12,13,8:00,,-8.3,,-9.8,,89,,0.3,,10,,7,,,,100.4,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 9:00,2025,12,13,9:00,,-8.4,,-10,,88,,0.2,,9,,5,,,,100.43,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 10:00,2025,12,13,10:00,,-8.2,,-10.1,,86,,0.1,,10,,7,,,,100.46,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 11:00,2025,12,13,11:00,,-7.4,,-9.6,,84,,0,,11,,6,,,,100.5,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 12:00,2025,12,13,12:00,,-6.8,,-9,,84,,0,,17,,6,,,,100.51,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 13:00,2025,12,13,13:00,,-7.6,,-10,,82,,0,,22,,10,,,,100.54,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 14:00,2025,12,13,14:00,,-9.4,,-11.7,,83,,0,,24,,8,,,,100.62,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 15:00,2025,12,13,15:00,,-10.2,,-12.7,,82,,0,,24,,9,,,,100.71,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 16:00,2025,12,13,16:00,,-10.7,,-12.9,,84,,0,,25,,8,,,,100.82,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 17:00,2025,12,13,17:00,,-12.1,,-14.3,,84,,0,,26,,5,,,,100.97,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 18:00,2025,12,13,18:00,,-13.5,,-15.8,,83,,0,,25,,9,,,,101.09,,,,-19,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 19:00,2025,12,13,19:00,,-14.3,,-16.6,,83,,0,,24,,7,,,,101.17,,,,-19,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 20:00,2025,12,13,20:00,,-15.3,,-17.6,,82,,0.1,,24,,7,,,,101.24,,,,-20,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 21:00,2025,12,13,21:00,,-16.4,,-18.7,,83,,0,,23,,6,,,,101.3,,,,-21,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 22:00,2025,12,13,22:00,,-16.5,,-18.7,,83,,0,,23,,6,,,,101.33,,,,-21,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-13 23:00,2025,12,13,23:00,,-16.1,,-18.4,,82,,0,,24,,7,,,,101.37,,,,-21,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 0:00,2025,12,14,0:00,,-15.8,,-18.1,,82,,0,,24,,8,,,,101.44,,,,-21,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 1:00,2025,12,14,1:00,,-15.5,,-17.7,,83,,0,,24,,6,,,,101.49,,,,-20,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 2:00,2025,12,14,2:00,,-15.2,,-17.4,,83,,0,,24,,4,,,,101.57,,,,-18,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 3:00,2025,12,14,3:00,,-14.8,,-16.9,,84,,0,,25,,7,,,,101.64,,,,-20,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 4:00,2025,12,14,4:00,,-14.3,,-16.3,,85,,0,,24,,5,,,,101.7,,,,-18,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 5:00,2025,12,14,5:00,,-13.5,,-15.4,,86,,0.1,,25,,6,,,,101.76,,,,-18,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 6:00,2025,12,14,6:00,,-12.6,,-14.3,,87,,0,,24,,6,,,,101.83,,,,-17,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 7:00,2025,12,14,7:00,,-11.8,,-13.4,,88,,0,,26,,4,,,,101.89,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 8:00,2025,12,14,8:00,,-10.9,,-12.6,,87,,0,,28,,7,,,,101.93,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 9:00,2025,12,14,9:00,,-10.6,,-12.4,,87,,0,,28,,7,,,,101.99,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 10:00,2025,12,14,10:00,,-9.7,,-11.4,,87,,0,,28,,8,,,,102.05,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 11:00,2025,12,14,11:00,,-8.6,,-10.7,,85,,0,,28,,8,,,,102.07,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 12:00,2025,12,14,12:00,,-7.4,,-9.8,,83,,0,,28,,9,,,,102.05,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 13:00,2025,12,14,13:00,,-6.8,,-9.2,,83,,0,,28,,9,,,,102.06,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 14:00,2025,12,14,14:00,,-6.4,,-8.8,,83,,0,,28,,9,,,,102.06,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 15:00,2025,12,14,15:00,,-6.4,,-8.6,,84,,0,,28,,7,,,,102.11,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 16:00,2025,12,14,16:00,,-6.9,,-8.9,,86,,0,,29,,10,,,,102.18,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 17:00,2025,12,14,17:00,,-7.3,,-9,,88,,0,,27,,8,,,,102.22,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 18:00,2025,12,14,18:00,,-7.5,,-9,,89,,0,,27,,6,,,,102.22,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 19:00,2025,12,14,19:00,,-7.2,,-8.5,,91,,0.5,,26,,6,,,,102.21,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 20:00,2025,12,14,20:00,,-7.8,,-9.2,,90,,0,,,,0,,,,102.19,,,,,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 21:00,2025,12,14,21:00,,-8,,-9.4,,90,,0,,25,,8,,,,102.08,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 22:00,2025,12,14,22:00,,-7.8,,-9.1,,91,,0,,25,,9,,,,102.01,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-14 23:00,2025,12,14,23:00,,-7.8,,-9.1,,90,,0,,25,,10,,,,101.96,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 0:00,2025,12,15,0:00,,-8,,-9.4,,89,,0,,25,,11,,,,101.95,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 1:00,2025,12,15,1:00,,-8.5,,-10,,89,,0,,22,,8,,,,101.8,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 2:00,2025,12,15,2:00,,-9.2,,-10.9,,87,,0,,23,,11,,,,101.74,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 3:00,2025,12,15,3:00,,-9.5,,-11.2,,88,,0,,22,,5,,,,101.71,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 4:00,2025,12,15,4:00,,-9.9,,-11.6,,87,,0,,20,,6,,,,101.58,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 5:00,2025,12,15,5:00,,-10.3,,-12.1,,87,,0.1,,19,,7,,,,101.43,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 6:00,2025,12,15,6:00,,-10.5,,-12.2,,87,,0.1,,17,,5,,,,101.34,,,,-14,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 7:00,2025,12,15,7:00,,-10.2,,-11.8,,88,,0.1,,17,,8,,,,101.23,,,,-15,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 8:00,2025,12,15,8:00,,-9.7,,-11.3,,88,,0.2,,18,,6,,,,101.15,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 9:00,2025,12,15,9:00,,-9.3,,-10.9,,88,,0.3,,20,,6,,,,101.07,,,,-13,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 10:00,2025,12,15,10:00,,-8.9,,-10.6,,87,,0.2,,20,,6,,,,100.97,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 11:00,2025,12,15,11:00,,-8.4,,-10.1,,87,,0.1,,22,,5,,,,100.9,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 12:00,2025,12,15,12:00,,-7.8,,-9.7,,86,,0.1,,25,,9,,,,100.83,,,,-12,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 13:00,2025,12,15,13:00,,-7.4,,-9.6,,85,,0.1,,26,,8,,,,100.78,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 14:00,2025,12,15,14:00,,-7.4,,-9.8,,83,,0,,27,,5,,,,100.74,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 15:00,2025,12,15,15:00,,-7.5,,-9.7,,84,,0,,29,,4,,,,100.8,,,,-10,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 16:00,2025,12,15,16:00,,-8.1,,-10.2,,85,,0,,29,,5,,,,100.88,,,,-11,,
-80.66,51.26,MOOSONEE RCS,6075429,2025-12-15 17:00,2025,12,15,17:00,,-8.8,,-11.4,,82,,0,,30,,8,,,,100.97,,,,-13,,
